match_id,date,year,format,team,opponent,competition,stage,venue,city,result,winner,margin,margin_type,player_of_match,india_players
238194,2006-04-15,2006,ODI,India,England,England in India ODI Series,,Maharani Usharaje Trust Cricket Ground,Indore,Won,India,7.0,wickets,S Sreesanth,"RV Uthappa, R Dravid, Yuvraj Singh, SK Raina, IK Pathan, KD Karthik, Y Venugopal Rao, RR Powar, RP Singh, VRV Singh, S Sreesanth"
244510,2006-04-18,2006,ODI,India,Pakistan,DLF Cup,,Sheikh Zayed Stadium,Abu Dhabi,Lost,Pakistan,6.0,wickets,Younis Khan,"RV Uthappa, R Dravid, IK Pathan, Yuvraj Singh, SK Raina, Y Venugopal Rao, MS Dhoni, AB Agarkar, RR Powar, Harbhajan Singh, S Sreesanth"
244511,2006-04-19,2006,ODI,India,Pakistan,DLF Cup,,Sheikh Zayed Stadium,Abu Dhabi,Won,India,51.0,runs,R Dravid,"V Sehwag, R Dravid, MS Dhoni, Yuvraj Singh, SK Raina, IK Pathan, Y Venugopal Rao, AB Agarkar, RR Powar, Harbhajan Singh, S Sreesanth"
239916,2006-05-20,2006,ODI,India,West Indies,India in West Indies ODI Series,,"Sabina Park, Kingston",Jamaica,Lost,West Indies,1.0,runs,RR Sarwan,"R Dravid, V Sehwag, IK Pathan, Yuvraj Singh, M Kaif, SK Raina, MS Dhoni, AB Agarkar, RR Powar, Harbhajan Singh, MM Patel"
239917,2006-05-23,2006,ODI,India,West Indies,India in West Indies ODI Series,,"Warner Park, Basseterre",St Kitts,Lost,West Indies,4.0,wickets,RR Sarwan,"V Sehwag, R Dravid, SK Raina, M Kaif, MS Dhoni, Y Venugopal Rao, IK Pathan, RR Powar, AB Agarkar, Harbhajan Singh, S Sreesanth"
239918,2006-05-26,2006,ODI,India,West Indies,India in West Indies ODI Series,,"Queen's Park Oval, Port of Spain",Trinidad,Lost,West Indies,6.0,wickets,DJ Bravo,"V Sehwag, R Dravid, SK Raina, Yuvraj Singh, M Kaif, MS Dhoni, IK Pathan, AB Agarkar, RR Powar, Harbhajan Singh, S Sreesanth"
239919,2006-05-28,2006,ODI,India,West Indies,India in West Indies ODI Series,,"Queen's Park Oval, Port of Spain",Trinidad,Lost,West Indies,19.0,runs,DJ Bravo,"RV Uthappa, V Sehwag, MS Dhoni, R Dravid, Yuvraj Singh, M Kaif, SK Raina, AB Agarkar, Harbhajan Singh, MM Patel, S Sreesanth"
239920,2006-06-02,2006,Test,India,West Indies,India tour of West Indies,,"Antigua Recreation Ground, St John's",Antigua,Draw,,,,W Jaffer,"W Jaffer, V Sehwag, VVS Laxman, R Dravid, Yuvraj Singh, M Kaif, MS Dhoni, A Kumble, MM Patel, VRV Singh, S Sreesanth"
239921,2006-06-10,2006,Test,India,West Indies,India tour of West Indies,,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,Draw,,,,V Sehwag,"W Jaffer, V Sehwag, VVS Laxman, R Dravid, Yuvraj Singh, M Kaif, MS Dhoni, IK Pathan, A Kumble, VRV Singh, MM Patel"
239922,2006-06-22,2006,Test,India,West Indies,India tour of West Indies,,"Warner Park, Basseterre",St Kitts,Draw,,,,D Ganga,"W Jaffer, V Sehwag, VVS Laxman, R Dravid, MS Dhoni, Yuvraj Singh, M Kaif, A Kumble, MM Patel, Harbhajan Singh, S Sreesanth"
239923,2006-06-30,2006,Test,India,West Indies,India tour of West Indies,,"Sabina Park, Kingston",Jamaica,Won,India,49.0,runs,R Dravid,"W Jaffer, V Sehwag, VVS Laxman, R Dravid, Yuvraj Singh, M Kaif, MS Dhoni, A Kumble, Harbhajan Singh, S Sreesanth, MM Patel"
256665,2006-08-18,2006,ODI,India,Sri Lanka,India in Sri Lanka ODI Series,,Sinhalese Sports Club Ground,Colombo,No Result,,,,,"R Dravid, SR Tendulkar, V Sehwag, Yuvraj Singh, M Kaif, MS Dhoni, IK Pathan, AB Agarkar, Harbhajan Singh, RR Powar, MM Patel"
256607,2006-09-14,2006,ODI,India,West Indies,DLF Cup,,Kinrara Academy Oval,Kuala Lumpur,Lost,West Indies,29.0,runs,SR Tendulkar,"R Dravid, SR Tendulkar, IK Pathan, V Sehwag, MS Dhoni, SK Raina, M Kaif, AB Agarkar, Harbhajan Singh, MM Patel, RP Singh"
256608,2006-09-16,2006,ODI,India,Australia,DLF Cup,,Kinrara Academy Oval,Kuala Lumpur,No Result,,,,,"R Dravid, SR Tendulkar, IK Pathan, V Sehwag, Yuvraj Singh, SK Raina, MS Dhoni, AB Agarkar, Harbhajan Singh, MM Patel, RP Singh"
256612,2006-09-20,2006,ODI,India,West Indies,DLF Cup,,Kinrara Academy Oval,Kuala Lumpur,Won,India,16.0,runs,Harbhajan Singh,"R Dravid, SR Tendulkar, V Sehwag, SK Raina, Yuvraj Singh, MS Dhoni, AB Agarkar, Harbhajan Singh, RP Singh, S Sreesanth, MM Patel"
256614,2006-09-22,2006,ODI,India,Australia,DLF Cup,,Kinrara Academy Oval,Kuala Lumpur,Lost,Australia,18.0,runs,B Lee,"V Sehwag, SR Tendulkar, M Kaif, R Dravid, D Mongia, SK Raina, MS Dhoni, AB Agarkar, Harbhajan Singh, RP Singh, MM Patel"
249745,2006-10-15,2006,ODI,India,England,ICC Champions Trophy,,Sawai Mansingh Stadium,Jaipur,Won,India,4.0,wickets,MM Patel,"V Sehwag, SR Tendulkar, IK Pathan, R Dravid, Yuvraj Singh, MS Dhoni, SK Raina, Harbhajan Singh, AB Agarkar, RR Powar, MM Patel"
249753,2006-10-26,2006,ODI,India,West Indies,ICC Champions Trophy,,"Sardar Patel Stadium, Motera",Ahmedabad,Lost,West Indies,3.0,wickets,S Chanderpaul,"V Sehwag, SR Tendulkar, IK Pathan, R Dravid, Yuvraj Singh, MS Dhoni, SK Raina, Harbhajan Singh, AB Agarkar, RP Singh, MM Patel"
249756,2006-10-29,2006,ODI,India,Australia,ICC Champions Trophy,,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Lost,Australia,6.0,wickets,DR Martyn,"V Sehwag, SR Tendulkar, D Mongia, R Dravid, M Kaif, MS Dhoni, SK Raina, IK Pathan, Harbhajan Singh, MM Patel, S Sreesanth"
249211,2006-11-22,2006,ODI,India,South Africa,India in South Africa ODI Series,,Kingsmead,Durban,Lost,South Africa,157.0,runs,JH Kallis,"W Jaffer, SR Tendulkar, M Kaif, R Dravid, MS Dhoni, SK Raina, D Mongia, Harbhajan Singh, AB Agarkar, Z Khan, MM Patel"
249212,2006-11-26,2006,ODI,India,South Africa,India in South Africa ODI Series,,Newlands,Cape Town,Lost,South Africa,106.0,runs,JM Kemp,"V Sehwag, SR Tendulkar, R Dravid, M Kaif, KD Karthik, MS Dhoni, IK Pathan, Harbhajan Singh, AB Agarkar, Z Khan, A Kumble"
249213,2006-11-29,2006,ODI,India,South Africa,India in South Africa ODI Series,,St George's Park,Port Elizabeth,Lost,South Africa,80.0,runs,HH Gibbs,"W Jaffer, V Sehwag, SR Tendulkar, M Kaif, KD Karthik, MS Dhoni, IK Pathan, AB Agarkar, Z Khan, A Kumble, S Sreesanth"
255954,2006-12-01,2006,T20I,India,South Africa,,,New Wanderers Stadium,Johannesburg,Won,India,6.0,wickets,KD Karthik,"V Sehwag, SR Tendulkar, D Mongia, MS Dhoni, KD Karthik, SK Raina, IK Pathan, Harbhajan Singh, Z Khan, AB Agarkar, S Sreesanth"
249214,2006-12-03,2006,ODI,India,South Africa,India in South Africa ODI Series,,SuperSport Park,Centurion,Lost,South Africa,9.0,wickets,SM Pollock,"V Sehwag, SR Tendulkar, VVS Laxman, D Mongia, MS Dhoni, KD Karthik, IK Pathan, Harbhajan Singh, Z Khan, A Kumble, S Sreesanth"
249215,2006-12-15,2006,Test,India,South Africa,India tour of South Africa,,The Wanderers Stadium,Johannesburg,Won,India,123.0,runs,S Sreesanth,"W Jaffer, V Sehwag, R Dravid, SR Tendulkar, VVS Laxman, SC Ganguly, MS Dhoni, A Kumble, Z Khan, S Sreesanth, VRV Singh"
249216,2006-12-26,2006,Test,India,South Africa,India tour of South Africa,,Kingsmead,Durban,Lost,South Africa,174.0,runs,M Ntini,"W Jaffer, V Sehwag, R Dravid, SR Tendulkar, VVS Laxman, SC Ganguly, MS Dhoni, A Kumble, Z Khan, S Sreesanth, VRV Singh"
249217,2007-01-02,2007,Test,India,South Africa,India tour of South Africa,,Newlands,Cape Town,Lost,South Africa,5.0,wickets,GC Smith,"W Jaffer, V Sehwag, R Dravid, SC Ganguly, SR Tendulkar, VVS Laxman, KD Karthik, A Kumble, Z Khan, S Sreesanth, MM Patel"
267708,2007-01-27,2007,ODI,India,West Indies,West Indies in India ODI Series,,"MA Chidambaram Stadium, Chepauk",Chennai,Lost,West Indies,3.0,wickets,MN Samuels,"RV Uthappa, G Gambhir, SK Raina, SR Tendulkar, R Dravid, Yuvraj Singh, KD Karthik, AB Agarkar, RR Powar, A Kumble, S Sreesanth"
267709,2007-01-31,2007,ODI,India,West Indies,West Indies in India ODI Series,,Indian Petrochemicals Corporation Limited Sports Complex Ground,Vadodara,Won,India,160.0,runs,SR Tendulkar,"RV Uthappa, SC Ganguly, R Dravid, SR Tendulkar, MS Dhoni, Yuvraj Singh, AB Agarkar, IK Pathan, Harbhajan Singh, A Kumble, Z Khan"
267710,2007-02-08,2007,ODI,India,Sri Lanka,Sri Lanka in India ODI Series,,Eden Gardens,Kolkata,No Result,,,,,"RV Uthappa, SC Ganguly, R Dravid, SR Tendulkar, V Sehwag, MS Dhoni, KD Karthik, Harbhajan Singh, Z Khan, S Sreesanth, MM Patel"
267712,2007-02-11,2007,ODI,India,Sri Lanka,Sri Lanka in India ODI Series,,Madhavrao Scindia Cricket Ground,Rajkot,Lost,Sri Lanka,5.0,runs,KC Sangakkara,"RV Uthappa, SC Ganguly, R Dravid, SR Tendulkar, V Sehwag, MS Dhoni, KD Karthik, Harbhajan Singh, A Kumble, S Sreesanth, MM Patel"
267715,2007-02-14,2007,ODI,India,Sri Lanka,Sri Lanka in India ODI Series,,"Nehru Stadium, Fatorda",Margao,Won,India,5.0,wickets,Z Khan,"SC Ganguly, V Sehwag, SR Tendulkar, Yuvraj Singh, R Dravid, MS Dhoni, KD Karthik, Harbhajan Singh, AB Agarkar, Z Khan, MM Patel"
267713,2007-02-17,2007,ODI,India,Sri Lanka,Sri Lanka in India ODI Series,,Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium,Visakhapatnam,Won,India,7.0,wickets,LPC Silva,"V Sehwag, SC Ganguly, RV Uthappa, KD Karthik, Yuvraj Singh, R Dravid, MS Dhoni, Harbhajan Singh, AB Agarkar, Z Khan, S Sreesanth"
247464,2007-03-17,2007,ODI,India,Bangladesh,ICC World Cup,,"Queen's Park Oval, Port of Spain",Trinidad,Lost,Bangladesh,5.0,wickets,Mashrafe Mortaza,"SC Ganguly, V Sehwag, RV Uthappa, SR Tendulkar, R Dravid, Yuvraj Singh, MS Dhoni, Harbhajan Singh, AB Agarkar, Z Khan, MM Patel"
247468,2007-03-19,2007,ODI,India,Bermuda,ICC World Cup,,"Queen's Park Oval, Port of Spain",Trinidad,Won,India,257.0,runs,V Sehwag,"RV Uthappa, SC Ganguly, V Sehwag, MS Dhoni, Yuvraj Singh, SR Tendulkar, R Dravid, AB Agarkar, A Kumble, Z Khan, MM Patel"
247476,2007-03-23,2007,ODI,India,Sri Lanka,ICC World Cup,,"Queen's Park Oval, Port of Spain",Trinidad,Lost,Sri Lanka,69.0,runs,M Muralitharan,"RV Uthappa, SC Ganguly, V Sehwag, SR Tendulkar, R Dravid, Yuvraj Singh, MS Dhoni, AB Agarkar, Harbhajan Singh, Z Khan, MM Patel"
282688,2007-05-10,2007,ODI,India,Bangladesh,India in Bangladesh ODI Series,,Shere Bangla National Stadium,Mirpur,Won,India,5.0,wickets,MS Dhoni,"G Gambhir, V Sehwag, MS Dhoni, Yuvraj Singh, R Dravid, D Mongia, KD Karthik, RR Powar, S Sreesanth, Z Khan, MM Patel"
282689,2007-05-12,2007,ODI,India,Bangladesh,India in Bangladesh ODI Series,,Shere Bangla National Stadium,Mirpur,Won,India,46.0,runs,G Gambhir,"V Sehwag, G Gambhir, MS Dhoni, Yuvraj Singh, R Dravid, D Mongia, KD Karthik, PP Chawla, RR Powar, Z Khan, MM Patel"
282691,2007-05-18,2007,Test,India,Bangladesh,India tour of Bangladesh,,Zahur Ahmed Chowdhury Stadium,Chattogram,Draw,,,,Mashrafe Mortaza,"W Jaffer, KD Karthik, R Dravid, SR Tendulkar, SC Ganguly, MS Dhoni, RR Powar, Z Khan, A Kumble, VRV Singh, RP Singh"
282692,2007-05-25,2007,Test,India,Bangladesh,India tour of Bangladesh,,"Shere Bangla National Stadium, Mirpur",Dhaka,Won,India,239.0,runs,Z Khan,"KD Karthik, W Jaffer, R Dravid, SR Tendulkar, SC Ganguly, MS Dhoni, RR Powar, Z Khan, A Kumble, RP Singh, I Sharma"
293071,2007-06-23,2007,ODI,India,Ireland,,,"Civil Service Cricket Club, Stormont",Belfast,Won,India,9.0,wickets,G Gambhir,"SC Ganguly, SR Tendulkar, G Gambhir, R Dravid, Yuvraj Singh, KD Karthik, RG Sharma, AB Agarkar, RP Singh, PP Chawla, S Sreesanth"
293076,2007-06-26,2007,ODI,India,South Africa,Future Cup,,"Civil Service Cricket Club, Stormont",Belfast,Lost,South Africa,4.0,wickets,JH Kallis,"SC Ganguly, SR Tendulkar, G Gambhir, R Dravid, Yuvraj Singh, KD Karthik, RG Sharma, PP Chawla, RR Powar, Z Khan, RP Singh"
293077,2007-06-29,2007,ODI,India,South Africa,Future Cup,,"Civil Service Cricket Club, Stormont",Belfast,Won,India,6.0,wickets,SR Tendulkar,"SC Ganguly, SR Tendulkar, R Dravid, Yuvraj Singh, MS Dhoni, KD Karthik, PP Chawla, RR Powar, Z Khan, RP Singh, I Sharma"
293078,2007-07-01,2007,ODI,India,South Africa,Future Cup,,"Civil Service Cricket Club, Stormont",Belfast,Won,India,6.0,wickets,Yuvraj Singh,"SC Ganguly, SR Tendulkar, G Gambhir, R Dravid, Yuvraj Singh, MS Dhoni, KD Karthik, PP Chawla, Z Khan, RP Singh, AB Agarkar"
258468,2007-07-19,2007,Test,India,England,"India tour of Ireland, England and Scotland",,Lord's,London,Draw,,,,KP Pietersen,"W Jaffer, KD Karthik, R Dravid, SR Tendulkar, SC Ganguly, VVS Laxman, MS Dhoni, A Kumble, Z Khan, RP Singh, S Sreesanth"
258469,2007-07-27,2007,Test,India,England,"India tour of Ireland, England and Scotland",,Trent Bridge,Nottingham,Won,India,7.0,wickets,Z Khan,"KD Karthik, W Jaffer, R Dravid, SR Tendulkar, SC Ganguly, VVS Laxman, MS Dhoni, A Kumble, Z Khan, RP Singh, S Sreesanth"
258470,2007-08-09,2007,Test,India,England,"India tour of Ireland, England and Scotland",,Kennington Oval,London,Draw,,,,A Kumble,"KD Karthik, W Jaffer, R Dravid, SR Tendulkar, SC Ganguly, VVS Laxman, MS Dhoni, A Kumble, Z Khan, RP Singh, S Sreesanth"
275789,2007-08-16,2007,ODI,India,Scotland,,,Titwood,Glasgow,Won,India,7.0,wickets,G Gambhir,"RV Uthappa, G Gambhir, KD Karthik, Yuvraj Singh, R Dravid, MS Dhoni, PP Chawla, AB Agarkar, RR Powar, RP Singh, MM Patel"
258471,2007-08-21,2007,ODI,India,England,NatWest Series,,The Rose Bowl,Southampton,Lost,England,104.0,runs,IR Bell,"SC Ganguly, SR Tendulkar, G Gambhir, R Dravid, Yuvraj Singh, MS Dhoni, KD Karthik, AB Agarkar, PP Chawla, Z Khan, RP Singh"
258472,2007-08-24,2007,ODI,India,England,NatWest Series,,County Ground,Bristol,Won,India,9.0,runs,R Dravid,"SC Ganguly, SR Tendulkar, Yuvraj Singh, R Dravid, MS Dhoni, KD Karthik, AB Agarkar, RR Powar, PP Chawla, RP Singh, MM Patel"
258473,2007-08-27,2007,ODI,India,England,NatWest Series,,Edgbaston,Birmingham,Lost,England,42.0,runs,IR Bell,"SC Ganguly, SR Tendulkar, KD Karthik, R Dravid, Yuvraj Singh, MS Dhoni, RR Powar, PP Chawla, Z Khan, RP Singh, MM Patel"
258474,2007-08-30,2007,ODI,India,England,NatWest Series,,Old Trafford,Manchester,Lost,England,3.0,wickets,SCJ Broad,"SC Ganguly, SR Tendulkar, KD Karthik, R Dravid, Yuvraj Singh, MS Dhoni, AB Agarkar, RR Powar, PP Chawla, Z Khan, RP Singh"
258475,2007-09-02,2007,ODI,India,England,NatWest Series,,Headingley,Leeds,Won,India,38.0,runs,SC Ganguly,"SC Ganguly, SR Tendulkar, G Gambhir, Yuvraj Singh, MS Dhoni, R Dravid, KD Karthik, Z Khan, AB Agarkar, RR Powar, PP Chawla"
258476,2007-09-05,2007,ODI,India,England,NatWest Series,,Kennington Oval,London,Won,India,2.0,wickets,SR Tendulkar,"SC Ganguly, SR Tendulkar, G Gambhir, Yuvraj Singh, R Dravid, MS Dhoni, RV Uthappa, AB Agarkar, Z Khan, RR Powar, PP Chawla"
258477,2007-09-08,2007,ODI,India,England,NatWest Series,,Lord's,London,Lost,England,7.0,wickets,KP Pietersen,"SC Ganguly, SR Tendulkar, G Gambhir, R Dravid, Yuvraj Singh, RV Uthappa, MS Dhoni, RR Powar, PP Chawla, Z Khan, RP Singh"
287862,2007-09-14,2007,T20I,India,Pakistan,ICC World Twenty20,,Kingsmead,Durban,Tie,,,,Mohammad Asif,"G Gambhir, V Sehwag, RV Uthappa, Yuvraj Singh, KD Karthik, MS Dhoni, IK Pathan, Harbhajan Singh, AB Agarkar, S Sreesanth, RP Singh"
287865,2007-09-16,2007,T20I,India,New Zealand,ICC World Twenty20,,New Wanderers Stadium,Johannesburg,Lost,New Zealand,10.0,runs,DL Vettori,"G Gambhir, V Sehwag, RV Uthappa, MS Dhoni, Yuvraj Singh, KD Karthik, IK Pathan, AB Agarkar, Harbhajan Singh, S Sreesanth, RP Singh"
287873,2007-09-19,2007,T20I,India,England,ICC World Twenty20,,Kingsmead,Durban,Won,India,18.0,runs,Yuvraj Singh,"G Gambhir, V Sehwag, RV Uthappa, MS Dhoni, Yuvraj Singh, IK Pathan, RG Sharma, Harbhajan Singh, Joginder Sharma, S Sreesanth, RP Singh"
287876,2007-09-20,2007,T20I,India,South Africa,ICC World Twenty20,,Kingsmead,Durban,Won,India,37.0,runs,RG Sharma,"G Gambhir, V Sehwag, KD Karthik, RV Uthappa, RG Sharma, MS Dhoni, IK Pathan, Harbhajan Singh, Joginder Sharma, S Sreesanth, RP Singh"
287878,2007-09-22,2007,T20I,India,Australia,ICC World Twenty20,Semi Final,Kingsmead,Durban,Won,India,15.0,runs,Yuvraj Singh,"G Gambhir, V Sehwag, RV Uthappa, Yuvraj Singh, MS Dhoni, RG Sharma, IK Pathan, Harbhajan Singh, Joginder Sharma, S Sreesanth, RP Singh"
287879,2007-09-24,2007,T20I,India,Pakistan,ICC World Twenty20,Final,New Wanderers Stadium,Johannesburg,Won,India,5.0,runs,IK Pathan,"G Gambhir, YK Pathan, RV Uthappa, Yuvraj Singh, MS Dhoni, RG Sharma, IK Pathan, Harbhajan Singh, Joginder Sharma, S Sreesanth, RP Singh"
297793,2007-09-29,2007,ODI,India,Australia,Australia in India ODI Series,,M Chinnaswamy Stadium,Bangalore,No Result,,,,,"G Gambhir, SR Tendulkar, IK Pathan, SC Ganguly, R Dravid, Yuvraj Singh, MS Dhoni, RR Powar, RP Singh, Z Khan, S Sreesanth"
297794,2007-10-02,2007,ODI,India,Australia,Australia in India ODI Series,,Nehru Stadium,Kochi,Lost,Australia,84.0,runs,BJ Haddin,"G Gambhir, SR Tendulkar, RV Uthappa, Yuvraj Singh, R Dravid, MS Dhoni, IK Pathan, Harbhajan Singh, RR Powar, Z Khan, S Sreesanth"
297795,2007-10-05,2007,ODI,India,Australia,Australia in India ODI Series,,"Rajiv Gandhi International Stadium, Uppal",Hyderabad,Lost,Australia,47.0,runs,A Symonds,"G Gambhir, SR Tendulkar, RV Uthappa, R Dravid, Yuvraj Singh, MS Dhoni, RG Sharma, IK Pathan, Harbhajan Singh, Z Khan, S Sreesanth"
297796,2007-10-08,2007,ODI,India,Australia,Australia in India ODI Series,,Sector 16 Stadium,Chandigarh,Won,India,8.0,runs,MS Dhoni,"SC Ganguly, SR Tendulkar, Yuvraj Singh, MS Dhoni, R Dravid, RV Uthappa, IK Pathan, M Kartik, Harbhajan Singh, Z Khan, RP Singh"
297797,2007-10-11,2007,ODI,India,Australia,Australia in India ODI Series,,Reliance Stadium,Vadodara,Lost,Australia,9.0,wickets,MG Johnson,"SC Ganguly, SR Tendulkar, R Dravid, Yuvraj Singh, RV Uthappa, MS Dhoni, IK Pathan, Harbhajan Singh, M Kartik, Z Khan, RP Singh"
297798,2007-10-14,2007,ODI,India,Australia,Australia in India ODI Series,,Vidarbha Cricket Association Ground,Nagpur,Lost,Australia,18.0,runs,A Symonds,"SC Ganguly, SR Tendulkar, IK Pathan, R Dravid, Yuvraj Singh, MS Dhoni, RV Uthappa, Harbhajan Singh, Z Khan, M Kartik, S Sreesanth"
297799,2007-10-17,2007,ODI,India,Australia,Australia in India ODI Series,,Wankhede Stadium,Mumbai,Won,India,2.0,wickets,M Kartik,"SC Ganguly, SR Tendulkar, KD Karthik, Yuvraj Singh, RV Uthappa, MS Dhoni, IK Pathan, Harbhajan Singh, Z Khan, M Kartik, RP Singh"
297800,2007-10-20,2007,T20I,India,Australia,,,Brabourne Stadium,Mumbai,Won,India,7.0,wickets,G Gambhir,"G Gambhir, V Sehwag, RV Uthappa, Yuvraj Singh, MS Dhoni, RG Sharma, IK Pathan, M Kartik, Harbhajan Singh, RP Singh, S Sreesanth"
297801,2007-11-05,2007,ODI,India,Pakistan,Pakistan in India ODI Series,,Nehru Stadium,Guwahati,Won,India,5.0,wickets,MS Dhoni,"SC Ganguly, SR Tendulkar, G Gambhir, MS Dhoni, Yuvraj Singh, RV Uthappa, IK Pathan, Harbhajan Singh, M Kartik, Z Khan, RP Singh"
297802,2007-11-08,2007,ODI,India,Pakistan,Pakistan in India ODI Series,,"Punjab Cricket Association Stadium, Mohali",Chandigarh,Lost,Pakistan,4.0,wickets,Younis Khan,"SC Ganguly, SR Tendulkar, G Gambhir, V Sehwag, Yuvraj Singh, MS Dhoni, RV Uthappa, IK Pathan, Harbhajan Singh, Z Khan, RP Singh"
297803,2007-11-11,2007,ODI,India,Pakistan,Pakistan in India ODI Series,,Green Park,Kanpur,Won,India,46.0,runs,Yuvraj Singh,"SC Ganguly, SR Tendulkar, G Gambhir, Yuvraj Singh, MS Dhoni, RV Uthappa, IK Pathan, Harbhajan Singh, M Kartik, Z Khan, RP Singh"
297804,2007-11-15,2007,ODI,India,Pakistan,Pakistan in India ODI Series,,Captain Roop Singh Stadium,Gwalior,Won,India,6.0,wickets,SR Tendulkar,"SC Ganguly, SR Tendulkar, G Gambhir, V Sehwag, Yuvraj Singh, MS Dhoni, RV Uthappa, IK Pathan, Harbhajan Singh, Z Khan, RP Singh"
297805,2007-11-18,2007,ODI,India,Pakistan,Pakistan in India ODI Series,,Sawai Mansingh Stadium,Jaipur,Lost,Pakistan,31.0,runs,Shoaib Malik,"G Gambhir, SR Tendulkar, RV Uthappa, V Sehwag, RG Sharma, Yuvraj Singh, MS Dhoni, IK Pathan, P Kumar, M Kartik, S Sreesanth"
297806,2007-11-22,2007,Test,India,Pakistan,Pakistan tour of India,,Arun Jaitley Stadium,Delhi,Won,India,6.0,wickets,A Kumble,"KD Karthik, W Jaffer, R Dravid, SR Tendulkar, SC Ganguly, VVS Laxman, MS Dhoni, A Kumble, Harbhajan Singh, Z Khan, MM Patel"
297807,2007-11-30,2007,Test,India,Pakistan,Pakistan tour of India,,Eden Gardens,Kolkata,Draw,,,,W Jaffer,"W Jaffer, KD Karthik, MS Dhoni, SC Ganguly, R Dravid, SR Tendulkar, VVS Laxman, A Kumble, Harbhajan Singh, Z Khan, MM Patel"
297808,2007-12-08,2007,Test,India,Pakistan,Pakistan tour of India,,M.Chinnaswamy Stadium,Bengaluru,Draw,,,,SC Ganguly,"W Jaffer, G Gambhir, R Dravid, SC Ganguly, VVS Laxman, Yuvraj Singh, KD Karthik, IK Pathan, A Kumble, Harbhajan Singh, I Sharma"
291351,2007-12-26,2007,Test,India,Australia,India tour of Australia,,Melbourne Cricket Ground,,Lost,Australia,337.0,runs,ML Hayden,"R Dravid, W Jaffer, VVS Laxman, SR Tendulkar, SC Ganguly, Yuvraj Singh, MS Dhoni, A Kumble, Harbhajan Singh, Z Khan, RP Singh"
291352,2008-01-02,2008,Test,India,Australia,Border-Gavaskar Trophy,,Sydney Cricket Ground,,Lost,Australia,122.0,runs,A Symonds,"W Jaffer, R Dravid, VVS Laxman, SR Tendulkar, SC Ganguly, Yuvraj Singh, MS Dhoni, A Kumble, Harbhajan Singh, RP Singh, I Sharma"
291353,2008-01-16,2008,Test,India,Australia,Border-Gavaskar Trophy,,Western Australia Cricket Association Ground,Perth,Won,India,72.0,runs,IK Pathan,"W Jaffer, V Sehwag, R Dravid, SR Tendulkar, SC Ganguly, VVS Laxman, MS Dhoni, IK Pathan, A Kumble, RP Singh, I Sharma"
291354,2008-01-24,2008,Test,India,Australia,Border-Gavaskar Trophy,,Adelaide Oval,,Draw,,,,SR Tendulkar,"V Sehwag, IK Pathan, R Dravid, SR Tendulkar, SC Ganguly, VVS Laxman, MS Dhoni, A Kumble, Harbhajan Singh, RP Singh, I Sharma"
291356,2008-02-01,2008,T20I,India,Australia,,,Melbourne Cricket Ground,,Lost,Australia,9.0,wickets,MJ Clarke,"G Gambhir, V Sehwag, KD Karthik, RV Uthappa, RG Sharma, MS Dhoni, IK Pathan, P Kumar, Harbhajan Singh, S Sreesanth, I Sharma"
291359,2008-02-03,2008,ODI,India,Australia,Commonwealth Bank Series,,"Brisbane Cricket Ground, Woolloongabba",Brisbane,No Result,,,,,"V Sehwag, SR Tendulkar, G Gambhir, RG Sharma, MK Tiwary, MS Dhoni, RV Uthappa, IK Pathan, Harbhajan Singh, S Sreesanth, I Sharma"
291360,2008-02-05,2008,ODI,India,Sri Lanka,Commonwealth Bank Series,,"Brisbane Cricket Ground, Woolloongabba",Brisbane,No Result,,,,,"V Sehwag, SR Tendulkar, G Gambhir, Yuvraj Singh, RG Sharma, MS Dhoni, RV Uthappa, IK Pathan, Harbhajan Singh, S Sreesanth, I Sharma"
291362,2008-02-10,2008,ODI,India,Australia,Commonwealth Bank Series,,Melbourne Cricket Ground,,Won,India,5.0,wickets,I Sharma,"V Sehwag, SR Tendulkar, IK Pathan, G Gambhir, Yuvraj Singh, RG Sharma, MS Dhoni, RV Uthappa, Harbhajan Singh, S Sreesanth, I Sharma"
291365,2008-02-17,2008,ODI,India,Australia,Commonwealth Bank Series,,Adelaide Oval,,Lost,Australia,50.0,runs,MJ Clarke,"G Gambhir, SR Tendulkar, IK Pathan, RG Sharma, Yuvraj Singh, MS Dhoni, RV Uthappa, Harbhajan Singh, S Sreesanth, I Sharma, MM Patel"
291366,2008-02-19,2008,ODI,India,Sri Lanka,Commonwealth Bank Series,,Adelaide Oval,,Won,India,2.0,wickets,KC Sangakkara,"G Gambhir, SR Tendulkar, RV Uthappa, RG Sharma, Yuvraj Singh, MS Dhoni, IK Pathan, P Kumar, Harbhajan Singh, I Sharma, MM Patel"
